,speaker_id,text,path
727,p303,"Last night, however, other experts were cautious about the claim.",./data/VCTK/raw/wav8/p303/p303_296.wav
728,p303,"Last year, it was ligaments in his knee.",./data/VCTK/raw/wav8/p303/p303_335.wav
729,p303,"It's been very exciting, very challenging, and a privilege.",./data/VCTK/raw/wav8/p303/p303_321.wav
730,p303,"No-one, not even the Scottish Arts Council, was interested in her.",./data/VCTK/raw/wav8/p303/p303_309.wav
731,p303,Otherwise it could have secured a cinema release.,./data/VCTK/raw/wav8/p303/p303_137.wav
732,p303,"In that case, we would be prepared to defend ourselves.",./data/VCTK/raw/wav8/p303/p303_123.wav
733,p303,I've got no secret.,./data/VCTK/raw/wav8/p303/p303_122.wav
734,p303,It was to be published next month.,./data/VCTK/raw/wav8/p303/p303_136.wav
735,p303,"He moved back to Edinburgh, where he lived with his mother.",./data/VCTK/raw/wav8/p303/p303_308.wav
736,p303,I am proud of those guys.,./data/VCTK/raw/wav8/p303/p303_320.wav
737,p303,"Hopefully, the whole of Scottish rugby was paying attention.",./data/VCTK/raw/wav8/p303/p303_334.wav
738,p303,That is a job for the Government.,./data/VCTK/raw/wav8/p303/p303_297.wav
739,p303,"Meanwhile, Rangers will continue to search for a striker.",./data/VCTK/raw/wav8/p303/p303_283.wav
740,p303,It is a difficult thing to explain.,./data/VCTK/raw/wav8/p303/p303_268.wav
741,p303,I learned a lot from her.,./data/VCTK/raw/wav8/p303/p303_254.wav
742,p303,They had four children together.,./data/VCTK/raw/wav8/p303/p303_240.wav
743,p303,The Premier League has been a huge success.,./data/VCTK/raw/wav8/p303/p303_095.wav
744,p303,"It is, in other words, Entrapment by another name.",./data/VCTK/raw/wav8/p303/p303_081.wav
745,p303,Several hundred people attended yesterday.,./data/VCTK/raw/wav8/p303/p303_056.wav
746,p303,His charisma is all on the course.,./data/VCTK/raw/wav8/p303/p303_042.wav
747,p303,You've got to have everything inside with you.,./data/VCTK/raw/wav8/p303/p303_054.wav
748,p303,I let go the telephone and ran.,./data/VCTK/raw/wav8/p303/p303_040.wav
749,p303,Some people still think she should be English.,./data/VCTK/raw/wav8/p303/p303_068.wav
750,p303,I've done it almost like a variety show.,./data/VCTK/raw/wav8/p303/p303_097.wav
751,p303,His parenthood is called into question.,./data/VCTK/raw/wav8/p303/p303_083.wav
752,p303,"Partly, but only partly, this is their own fault.",./data/VCTK/raw/wav8/p303/p303_256.wav
753,p303,"Alcohol, of course, is strictly forbidden in Iran.",./data/VCTK/raw/wav8/p303/p303_242.wav
754,p303,And that was the adults.,./data/VCTK/raw/wav8/p303/p303_295.wav
755,p303,What is the Working Families Tax Credit?,./data/VCTK/raw/wav8/p303/p303_281.wav
756,p303,It is too early to speculate.,./data/VCTK/raw/wav8/p303/p303_322.wav
757,p303,"Thankfully, we have started to listen to our customers.",./data/VCTK/raw/wav8/p303/p303_336.wav
758,p303,"After about a year, the feeling returned to my finger.",./data/VCTK/raw/wav8/p303/p303_120.wav
759,p303,We have big ideas.,./data/VCTK/raw/wav8/p303/p303_134.wav
760,p303,"Today, however, half of them get this financial help.",./data/VCTK/raw/wav8/p303/p303_108.wav
761,p303,We think all other measures are not exhausted.,./data/VCTK/raw/wav8/p303/p303_109.wav
762,p303,I first met him last summer.,./data/VCTK/raw/wav8/p303/p303_135.wav
763,p303,They will know they deserve to be there.,./data/VCTK/raw/wav8/p303/p303_121.wav
764,p303,Sentence was deferred for background reports.,./data/VCTK/raw/wav8/p303/p303_337.wav
765,p303,"She is, however, fully conscious and able to speak.",./data/VCTK/raw/wav8/p303/p303_323.wav
766,p303,"And who were they anyway, beforehand?",./data/VCTK/raw/wav8/p303/p303_280.wav
767,p303,The Devil is the creator of weapons.,./data/VCTK/raw/wav8/p303/p303_294.wav
768,p303,How can they engage with the work?,./data/VCTK/raw/wav8/p303/p303_243.wav
769,p303,They seem to be backing off from that.,./data/VCTK/raw/wav8/p303/p303_257.wav
770,p303,Disruption will be kept to a minimum.,./data/VCTK/raw/wav8/p303/p303_082.wav
771,p303,The League of Nations was also his idea.,./data/VCTK/raw/wav8/p303/p303_096.wav
772,p303,Manager Neil Cooper revealed yesterday.,./data/VCTK/raw/wav8/p303/p303_069.wav
773,p303,"For one thing, he was growing far too quickly.",./data/VCTK/raw/wav8/p303/p303_041.wav
774,p303,"But it obviously doesn't, so the government needs to intervene.",./data/VCTK/raw/wav8/p303/p303_055.wav
775,p335,"It probably didn't feel anything, she added.",./data/VCTK/raw/wav8/p335/p335_066.wav
776,p335,Bin Laden was not mentioned.,./data/VCTK/raw/wav8/p335/p335_072.wav
777,p335,That is nearly four people every day.,./data/VCTK/raw/wav8/p335/p335_099.wav
778,p335,I try not to expect anything.,./data/VCTK/raw/wav8/p335/p335_264.wav
779,p335,"It was frightening, intense, and primal theatre.",./data/VCTK/raw/wav8/p335/p335_270.wav
780,p335,I watched a game.,./data/VCTK/raw/wav8/p335/p335_258.wav
781,p335,I am not among its admirers.,./data/VCTK/raw/wav8/p335/p335_310.wav
782,p335,We are now setting about finding them.,./data/VCTK/raw/wav8/p335/p335_304.wav
783,p335,I put pressure on him.,./data/VCTK/raw/wav8/p335/p335_338.wav
784,p335,I saw military vehicles in the distance.,./data/VCTK/raw/wav8/p335/p335_112.wav
785,p335,"It wasn't a penalty, it was outside the area.",./data/VCTK/raw/wav8/p335/p335_106.wav
786,p335,They receive a high profile in the media.,./data/VCTK/raw/wav8/p335/p335_107.wav
787,p335,"Few other services in Scotland are affected, the spokesman said.",./data/VCTK/raw/wav8/p335/p335_113.wav
788,p335,"Meanwhile, Rangers will continue to search for a striker.",./data/VCTK/raw/wav8/p335/p335_339.wav
789,p335,"In fact, he was talking about the survival business.",./data/VCTK/raw/wav8/p335/p335_305.wav
790,p335,Hitches can be expected.,./data/VCTK/raw/wav8/p335/p335_311.wav
791,p335,"That was a bonus, but it was not the main objective.",./data/VCTK/raw/wav8/p335/p335_259.wav
792,p335,Some may end up in hospital.,./data/VCTK/raw/wav8/p335/p335_271.wav
793,p335,This is my home town.,./data/VCTK/raw/wav8/p335/p335_265.wav
794,p335,"Harrowing is easy, after all.",./data/VCTK/raw/wav8/p335/p335_098.wav
795,p335,Seven people were later detained by police.,./data/VCTK/raw/wav8/p335/p335_073.wav
796,p335,I go home only once.,./data/VCTK/raw/wav8/p335/p335_067.wav
797,p335,"I, like many others, will consider where we go from here.",./data/VCTK/raw/wav8/p335/p335_071.wav
798,p335,"He added later, Normally, it's not a dangerous river.",./data/VCTK/raw/wav8/p335/p335_065.wav
799,p335,"I've learned a lot, and tomorrow is another day.",./data/VCTK/raw/wav8/p335/p335_059.wav
800,p335,The council has been open and transparent.,./data/VCTK/raw/wav8/p335/p335_273.wav
801,p335,We will build upon the basic state pension.,./data/VCTK/raw/wav8/p335/p335_267.wav
802,p335,A counter reaction was.,./data/VCTK/raw/wav8/p335/p335_298.wav
803,p335,We must not go down that road.,./data/VCTK/raw/wav8/p335/p335_307.wav
804,p335,The issues are very intense.,./data/VCTK/raw/wav8/p335/p335_313.wav
805,p335,Which perhaps is just as well.,./data/VCTK/raw/wav8/p335/p335_105.wav
806,p335,It is not fair.,./data/VCTK/raw/wav8/p335/p335_111.wav
807,p335,It was a moment of madness.,./data/VCTK/raw/wav8/p335/p335_139.wav
808,p335,This is not presently the case.,./data/VCTK/raw/wav8/p335/p335_138.wav
809,p335,Or was it?,./data/VCTK/raw/wav8/p335/p335_110.wav
810,p335,"Sir Jeremy, from Glasgow, said they had been delighted.",./data/VCTK/raw/wav8/p335/p335_104.wav
811,p335,He wasn't ready to cope with the pressures.,./data/VCTK/raw/wav8/p335/p335_312.wav
812,p335,"If not, he should go home.",./data/VCTK/raw/wav8/p335/p335_306.wav
813,p335,He said he was sorry.,./data/VCTK/raw/wav8/p335/p335_299.wav
814,p335,I think we've got the balance right.,./data/VCTK/raw/wav8/p335/p335_266.wav
815,p335,"He wasn't really doing anything, so he wanted out.",./data/VCTK/raw/wav8/p335/p335_272.wav
816,p335,Let's see that increase over the years.,./data/VCTK/raw/wav8/p335/p335_058.wav
817,p335,This must be wrong.,./data/VCTK/raw/wav8/p335/p335_064.wav
818,p335,"On that basis, he would set it aside.",./data/VCTK/raw/wav8/p335/p335_070.wav
819,p335,"On reflection, it is more than that.",./data/VCTK/raw/wav8/p335/p335_048.wav
820,p335,The team this year is going places.,./data/VCTK/raw/wav8/p335/p335_074.wav
821,p335,These findings would be made public.,./data/VCTK/raw/wav8/p335/p335_060.wav
822,p335,That is highly unfair.,./data/VCTK/raw/wav8/p335/p335_276.wav
823,p335,Intensive care has been very busy.,./data/VCTK/raw/wav8/p335/p335_262.wav
824,p335,On occasions he succeeded.,./data/VCTK/raw/wav8/p335/p335_289.wav
825,p335,This will help our confidence.,./data/VCTK/raw/wav8/p335/p335_302.wav
826,p335,The company's in good shape.,./data/VCTK/raw/wav8/p335/p335_316.wav
827,p335,It was meant to rival the dollar.,./data/VCTK/raw/wav8/p335/p335_128.wav
828,p335,There are nine people here now.,./data/VCTK/raw/wav8/p335/p335_100.wav
829,p335,The dealer is on notice.,./data/VCTK/raw/wav8/p335/p335_114.wav
830,p335,But it will backfire.,./data/VCTK/raw/wav8/p335/p335_115.wav
831,p335,I like what has happened!,./data/VCTK/raw/wav8/p335/p335_101.wav
832,p335,A win was a real achievement.,./data/VCTK/raw/wav8/p335/p335_129.wav
833,p335,Dialogue is the key.,./data/VCTK/raw/wav8/p335/p335_317.wav
834,p335,This looks like it is anything but open.,./data/VCTK/raw/wav8/p335/p335_303.wav
835,p335,I just want to change my life.,./data/VCTK/raw/wav8/p335/p335_288.wav
836,p335,There was no let-up for the minnows.,./data/VCTK/raw/wav8/p335/p335_263.wav
837,p335,There is great demand for human cloning.,./data/VCTK/raw/wav8/p335/p335_277.wav
838,p335,It's the most beautiful place on earth.,./data/VCTK/raw/wav8/p335/p335_061.wav
839,p335,We should do everything at a stroke.,./data/VCTK/raw/wav8/p335/p335_075.wav
840,p335,It is not normal practice.,./data/VCTK/raw/wav8/p335/p335_049.wav
841,p335,I've learned from my mistakes.,./data/VCTK/raw/wav8/p335/p335_063.wav
842,p335,It's just for me.,./data/VCTK/raw/wav8/p335/p335_077.wav
843,p335,I came up through the ranks.,./data/VCTK/raw/wav8/p335/p335_088.wav
844,p335,"Nowadays, it is workers united.",./data/VCTK/raw/wav8/p335/p335_249.wav
845,p335,"Certainly, in terms of league position, we must be favourites.",./data/VCTK/raw/wav8/p335/p335_261.wav
846,p335,Princess Margaret is being buried on that day.,./data/VCTK/raw/wav8/p335/p335_275.wav
847,p335,"In Europe, it is always over two games.",./data/VCTK/raw/wav8/p335/p335_329.wav
848,p335,I feel sorry for the Reds.,./data/VCTK/raw/wav8/p335/p335_315.wav
849,p335,"Clearly, she says, she would never resort to such devices.",./data/VCTK/raw/wav8/p335/p335_301.wav
850,p335,Police were also perplexed.,./data/VCTK/raw/wav8/p335/p335_117.wav
851,p335,We knew nothing about it.,./data/VCTK/raw/wav8/p335/p335_103.wav
852,p335,This would not be my first choice.,./data/VCTK/raw/wav8/p335/p335_102.wav
853,p335,We kept going right to the final whistle.,./data/VCTK/raw/wav8/p335/p335_116.wav
854,p335,"Sadly, the revival could not be sustained.",./data/VCTK/raw/wav8/p335/p335_300.wav
855,p335,"This time, for Rangers, it is certainly the latter.",./data/VCTK/raw/wav8/p335/p335_314.wav
856,p335,Again the parallel with football can be drawn.,./data/VCTK/raw/wav8/p335/p335_328.wav
857,p335,We can do nothing about that.,./data/VCTK/raw/wav8/p335/p335_274.wav
858,p335,Blair is very positive at European Councils.,./data/VCTK/raw/wav8/p335/p335_260.wav
859,p335,I am deeply sorry they did.,./data/VCTK/raw/wav8/p335/p335_248.wav
860,p335,We still don't know what's happened.,./data/VCTK/raw/wav8/p335/p335_089.wav
861,p335,He had a moustache.,./data/VCTK/raw/wav8/p335/p335_076.wav
862,p335,"I think, overall, they were the best team in the tournament.",./data/VCTK/raw/wav8/p335/p335_062.wav
863,p335,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",./data/VCTK/raw/wav8/p335/p335_005.wav
864,p335,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",./data/VCTK/raw/wav8/p335/p335_011.wav
865,p335,He will emerge as a world leader.,./data/VCTK/raw/wav8/p335/p335_039.wav
866,p335,They should come forward.,./data/VCTK/raw/wav8/p335/p335_207.wav
867,p335,You saw the pain he was in.,./data/VCTK/raw/wav8/p335/p335_213.wav
868,p335,I am in a very difficult position.,./data/VCTK/raw/wav8/p335/p335_415.wav
869,p335,We were short of athletes.,./data/VCTK/raw/wav8/p335/p335_373.wav
870,p335,She is believed to be in South Africa.,./data/VCTK/raw/wav8/p335/p335_367.wav
871,p335,This is usually done by the space shuttle.,./data/VCTK/raw/wav8/p335/p335_401.wav
872,p335,He became the focus of surrounding interest.,./data/VCTK/raw/wav8/p335/p335_398.wav
873,p335,There's still time for that.,./data/VCTK/raw/wav8/p335/p335_171.wav
874,p335,That nation is South Africa.,./data/VCTK/raw/wav8/p335/p335_165.wav
875,p335,He realises he has hit a glass ceiling.,./data/VCTK/raw/wav8/p335/p335_159.wav
876,p335,That doesn't make a whole lot of sense.,./data/VCTK/raw/wav8/p335/p335_158.wav
877,p335,I'm very surprised and obviously delighted.,./data/VCTK/raw/wav8/p335/p335_164.wav
878,p335,Wednesday's decision came as a surprise.,./data/VCTK/raw/wav8/p335/p335_170.wav
879,p335,It is a comforting fantasy - but it remains a fantasy.,./data/VCTK/raw/wav8/p335/p335_399.wav
880,p335,There was some merit in that.,./data/VCTK/raw/wav8/p335/p335_366.wav
881,p335,The conclusion is enthralling.,./data/VCTK/raw/wav8/p335/p335_400.wav
882,p335,Jackson may well be right.,./data/VCTK/raw/wav8/p335/p335_414.wav
883,p335,"At the moment, it is being treated as a tragic accident.",./data/VCTK/raw/wav8/p335/p335_372.wav
884,p335,We are not ruling it out.,./data/VCTK/raw/wav8/p335/p335_212.wav
885,p335,The text is reduced to bubbles.,./data/VCTK/raw/wav8/p335/p335_206.wav
886,p335,Who does he think will win?,./data/VCTK/raw/wav8/p335/p335_038.wav
887,p335,"People look, but no one ever finds it.",./data/VCTK/raw/wav8/p335/p335_010.wav
888,p335,We also need a small plastic snake and a big toy frog for the kids.,./data/VCTK/raw/wav8/p335/p335_004.wav
889,p335,Throughout the centuries people have explained the rainbow in various ways.,./data/VCTK/raw/wav8/p335/p335_012.wav
890,p335,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",./data/VCTK/raw/wav8/p335/p335_006.wav
891,p335,John Lennon is a very large industry.,./data/VCTK/raw/wav8/p335/p335_210.wav
892,p335,She was an only child.,./data/VCTK/raw/wav8/p335/p335_204.wav
893,p335,I look for dancers who are also actors.,./data/VCTK/raw/wav8/p335/p335_238.wav
894,p335,The review has been conducted fairly.,./data/VCTK/raw/wav8/p335/p335_402.wav
895,p335,It may encourage more people to prospect.,./data/VCTK/raw/wav8/p335/p335_364.wav
896,p335,It looks like paradise.,./data/VCTK/raw/wav8/p335/p335_370.wav
897,p335,They will run in tandem with New Work.,./data/VCTK/raw/wav8/p335/p335_416.wav
898,p335,Is my wife a racist?,./data/VCTK/raw/wav8/p335/p335_358.wav
899,p335,This will secure the future of our industry.,./data/VCTK/raw/wav8/p335/p335_166.wav
900,p335,That's when you hope to take advantage.,./data/VCTK/raw/wav8/p335/p335_172.wav
901,p335,There we were on the first tee.,./data/VCTK/raw/wav8/p335/p335_199.wav
902,p335,"He added,  It is all about the search for power.",./data/VCTK/raw/wav8/p335/p335_198.wav
903,p335,He is the example for all of us.,./data/VCTK/raw/wav8/p335/p335_173.wav
904,p335,It's just a normal life.,./data/VCTK/raw/wav8/p335/p335_167.wav
905,p335,It is like a theatre of the absurd.,./data/VCTK/raw/wav8/p335/p335_359.wav
906,p335,This means a great deal to the families.,./data/VCTK/raw/wav8/p335/p335_371.wav
907,p335,THE pain was almost too much to bear.,./data/VCTK/raw/wav8/p335/p335_417.wav
908,p335,"Anyway, even if they didn't it wouldn't have mattered.",./data/VCTK/raw/wav8/p335/p335_403.wav
909,p335,But let's not get carried away.,./data/VCTK/raw/wav8/p335/p335_365.wav
910,p335,"However, civil rights campaigners welcomed the ruling.",./data/VCTK/raw/wav8/p335/p335_239.wav
911,p335,It is best value.,./data/VCTK/raw/wav8/p335/p335_205.wav
912,p335,The island will never recover.,./data/VCTK/raw/wav8/p335/p335_211.wav
913,p335,The rainbow is a division of white light into many beautiful colors.,./data/VCTK/raw/wav8/p335/p335_007.wav
914,p335,Some have accepted it as a miracle without physical explanation.,./data/VCTK/raw/wav8/p335/p335_013.wav
915,p335,Others have tried to explain the phenomenon physically.,./data/VCTK/raw/wav8/p335/p335_017.wav
916,p335,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",./data/VCTK/raw/wav8/p335/p335_003.wav
917,p335,"But if they were there, they were keeping a low profile.",./data/VCTK/raw/wav8/p335/p335_229.wav
918,p335,Asylum is an entirely different issue to race.,./data/VCTK/raw/wav8/p335/p335_215.wav
919,p335,Broke the birdie record.,./data/VCTK/raw/wav8/p335/p335_201.wav
